,density,relative_humidity,Run,BurnedOut,height,width
4390,0.44,91,4390,0.010248235026189934,100,100
4391,0.44,92,4391,0.009684684684684685,100,100
4392,0.44,93,4392,0.00946372239747634,100,100
4393,0.44,94,4393,0.00781788916992412,100,100
4394,0.44,95,4394,0.012661141804788214,100,100
4395,0.44,96,4395,0.00929283771532185,100,100
4396,0.44,97,4396,0.00974835638177284,100,100
4397,0.44,98,4397,0.009643417806683112,100,100
4398,0.44,99,4398,0.009117848187827673,100,100
4399,0.44,100,4399,0.012652507907817443,100,100
4400,0.45,1,4400,0.01771479185119575,100,100
4401,0.45,2,4401,0.01838316722037652,100,100
4402,0.45,3,4402,0.021131410961919436,100,100
4403,0.45,4,4403,0.018285966071821987,100,100
4404,0.45,5,4404,0.017606418542455985,100,100
4405,0.45,6,4405,0.0167897918065816,100,100
4406,0.45,7,4406,0.01744186046511628,100,100
4407,0.45,8,4407,0.01667778519012675,100,100
4408,0.45,9,4408,0.018093556928508385,100,100
4409,0.45,10,4409,0.015862377122430743,100,100
4410,0.45,11,4410,0.01493550577053632,100,100
4411,0.45,12,4411,0.01588021778584392,100,100
4412,0.45,13,4412,0.018946904604538444,100,100
4413,0.45,14,4413,0.01693404634581105,100,100
4414,0.45,15,4414,0.01766942518452248,100,100
4415,0.45,16,4415,0.013632365875109938,100,100
4416,0.45,17,4416,0.014225383418537452,100,100
4417,0.45,18,4417,0.013765541740674956,100,100
4418,0.45,19,4418,0.010745466756212223,100,100
4419,0.45,20,4419,0.013904215404987862,100,100
4420,0.45,21,4420,0.014219062430570984,100,100
4421,0.45,22,4421,0.018120805369127517,100,100
4422,0.45,23,4422,0.016249153689911984,100,100
4423,0.45,24,4423,0.01578255151249452,100,100
4424,0.45,25,4424,0.013418389793224813,100,100
4425,0.45,26,4425,0.016681695220919748,100,100
4426,0.45,27,4426,0.014489522960321,100,100
4427,0.45,28,4427,0.017509301816590064,100,100
4428,0.45,29,4428,0.01440329218106996,100,100
4429,0.45,30,4429,0.02043082389518099,100,100
4430,0.45,31,4430,0.015943312666076175,100,100
4431,0.45,32,4431,0.015763765541740676,100,100
4432,0.45,33,4432,0.012731740004467277,100,100
4433,0.45,34,4433,0.01141961486789073,100,100
4434,0.45,35,4434,0.01334841628959276,100,100
4435,0.45,36,4435,0.015024304021210782,100,100
4436,0.45,37,4436,0.014778325123152709,100,100
4437,0.45,38,4437,0.015562472209871054,100,100
4438,0.45,39,4438,0.01545253863134658,100,100
4439,0.45,40,4439,0.013013237603769351,100,100
4440,0.45,41,4440,0.014470169189670526,100,100
4441,0.45,42,4441,0.01595037660611431,100,100
4442,0.45,43,4442,0.016610549943883276,100,100
4443,0.45,44,4443,0.01584786053882726,100,100
4444,0.45,45,4444,0.013312624805857555,100,100
4445,0.45,46,4445,0.010150044130626656,100,100
4446,0.45,47,4446,0.01655263738689031,100,100
4447,0.45,48,4447,0.011113580795732384,100,100
4448,0.45,49,4448,0.015707964601769913,100,100
4449,0.45,50,4449,0.011091393078970719,100,100
4450,0.45,51,4450,0.011786038077969175,100,100
4451,0.45,52,4451,0.01415929203539823,100,100
4452,0.45,53,4452,0.016107678729037952,100,100
4453,0.45,54,4453,0.012154696132596685,100,100
4454,0.45,55,4454,0.013793103448275862,100,100
4455,0.45,56,4455,0.014563106796116505,100,100
4456,0.45,57,4456,0.010517090271691499,100,100
4457,0.45,58,4457,0.012144821264894592,100,100
4458,0.45,59,4458,0.010242707637497217,100,100
4459,0.45,60,4459,0.014006224988883948,100,100
4460,0.45,61,4460,0.013563771603587836,100,100
4461,0.45,62,4461,0.013218770654329148,100,100
4462,0.45,63,4462,0.011555555555555555,100,100
4463,0.45,64,4463,0.012585559726208876,100,100
4464,0.45,65,4464,0.01255783212161269,100,100
4465,0.45,66,4465,0.013916500994035786,100,100
4466,0.45,67,4466,0.01287172658677319,100,100
4467,0.45,68,4467,0.011633109619686801,100,100
4468,0.45,69,4468,0.01087197692478367,100,100
4469,0.45,70,4469,0.012295998211491169,100,100
4470,0.45,71,4470,0.009678145397254107,100,100
4471,0.45,72,4471,0.013166855845629965,100,100
4472,0.45,73,4472,0.00820217246730215,100,100
4473,0.45,74,4473,0.012326311071268489,100,100
4474,0.45,75,4474,0.010341726618705036,100,100
4475,0.45,76,4475,0.013876651982378854,100,100
4476,0.45,77,4476,0.009574704965486529,100,100
4477,0.45,78,4477,0.010850310008857396,100,100
4478,0.45,79,4478,0.010704727921498661,100,100
4479,0.45,80,4479,0.012447210491220271,100,100
4480,0.45,81,4480,0.009925011027790032,100,100
4481,0.45,82,4481,0.010242707637497217,100,100
4482,0.45,83,4482,0.011143302874972142,100,100
4483,0.45,84,4483,0.01141602634467618,100,100
4484,0.45,85,4484,0.008956560680698611,100,100
4485,0.45,86,4485,0.01061427280939476,100,100
4486,0.45,87,4486,0.011638316920322292,100,100
4487,0.45,88,4487,0.01137123745819398,100,100
4488,0.45,89,4488,0.01217587373167982,100,100
4489,0.45,90,4489,0.009308510638297872,100,100
4490,0.45,91,4490,0.011064394777605666,100,100
4491,0.45,92,4491,0.008869179600886918,100,100
4492,0.45,93,4492,0.011728258464262006,100,100
4493,0.45,94,4493,0.01076686442540101,100,100
4494,0.45,95,4494,0.008754650908295032,100,100
4495,0.45,96,4495,0.01024411508282476,100,100
4496,0.45,97,4496,0.00971093044263776,100,100
4497,0.45,98,4497,0.010105448154657293,100,100
4498,0.45,99,4498,0.010270149586961375,100,100
4499,0.45,100,4499,0.010231316725978648,100,100
4500,0.46,1,4500,0.01829530779164873,100,100
4501,0.46,2,4501,0.024831191461555217,100,100
4502,0.46,3,4502,0.012814943527367506,100,100
4503,0.46,4,4503,0.02050507230736024,100,100
4504,0.46,5,4504,0.01590067523415378,100,100
4505,0.46,6,4505,0.014854682454251884,100,100
4506,0.46,7,4506,0.01825780906291245,100,100
4507,0.46,8,4507,0.016179078014184396,100,100
4508,0.46,9,4508,0.015251989389920425,100,100
4509,0.46,10,4509,0.01668833983528392,100,100
4510,0.46,11,4510,0.012226512226512226,100,100
4511,0.46,12,4511,0.01912928759894459,100,100
4512,0.46,13,4512,0.017849272807404143,100,100
4513,0.46,14,4513,0.0158111327701971,100,100
4514,0.46,15,4514,0.016272510305923193,100,100
4515,0.46,16,4515,0.013910019560965008,100,100
4516,0.46,17,4516,0.014448997196463231,100,100
4517,0.46,18,4517,0.016886772028577614,100,100
4518,0.46,19,4518,0.020157756354075372,100,100
4519,0.46,20,4519,0.014464168310322156,100,100
4520,0.46,21,4520,0.016706443914081145,100,100
4521,0.46,22,4521,0.01788793103448276,100,100
4522,0.46,23,4522,0.015849218248018847,100,100
4523,0.46,24,4523,0.010675381263616559,100,100
4524,0.46,25,4524,0.015076459185871204,100,100
4525,0.46,26,4525,0.013528256600480034,100,100
4526,0.46,27,4526,0.012549537648612946,100,100
4527,0.46,28,4527,0.016530747189772977,100,100
4528,0.46,29,4528,0.016001753616834723,100,100
4529,0.46,30,4529,0.014442767837896098,100,100
4530,0.46,31,4530,0.0136986301369863,100,100
4531,0.46,32,4531,0.015457277801631602,100,100
4532,0.46,33,4532,0.009074811863656485,100,100
4533,0.46,34,4533,0.015391380826737027,100,100
4534,0.46,35,4534,0.015341400172860847,100,100
4535,0.46,36,4535,0.017132942962481024,100,100
4536,0.46,37,4536,0.016865926558497012,100,100
4537,0.46,38,4537,0.012280701754385965,100,100
4538,0.46,39,4538,0.0173235166738848,100,100
4539,0.46,40,4539,0.012385919165580182,100,100
4540,0.46,41,4540,0.011531766753698868,100,100
4541,0.46,42,4541,0.014734561213434453,100,100
4542,0.46,43,4542,0.009365687526607066,100,100
4543,0.46,44,4543,0.015539505362223682,100,100
4544,0.46,45,4544,0.013232104121475054,100,100
4545,0.46,46,4545,0.011597374179431073,100,100
4546,0.46,47,4546,0.012348353552859619,100,100
4547,0.46,48,4547,0.013572679509632224,100,100
4548,0.46,49,4548,0.01615334912771915,100,100
4549,0.46,50,4549,0.01183691363437089,100,100
4550,0.46,51,4550,0.01447396845971052,100,100
4551,0.46,52,4551,0.013295553618134264,100,100
4552,0.46,53,4552,0.013586370498166918,100,100
4553,0.46,54,4553,0.010762331838565023,100,100
4554,0.46,55,4554,0.010255291293912285,100,100
4555,0.46,56,4555,0.014840680925360105,100,100
4556,0.46,57,4556,0.013525305410122163,100,100
4557,0.46,58,4557,0.010711225364181662,100,100
4558,0.46,59,4558,0.012854030501089325,100,100
4559,0.46,60,4559,0.012427873945849977,100,100
4560,0.46,61,4560,0.013434452871072589,100,100
4561,0.46,62,4561,0.010817827780181739,100,100
4562,0.46,63,4562,0.013575651412305672,100,100
4563,0.46,64,4563,0.009224687019547552,100,100
4564,0.46,65,4564,0.011035091591260208,100,100
4565,0.46,66,4565,0.013633412681237828,100,100
4566,0.46,67,4566,0.014709110867178925,100,100
4567,0.46,68,4567,0.011228676311811703,100,100
4568,0.46,69,4568,0.012422360248447204,100,100
4569,0.46,70,4569,0.011466897446992644,100,100
4570,0.46,71,4570,0.012564991334488735,100,100
4571,0.46,72,4571,0.014130434782608696,100,100
4572,0.46,73,4572,0.010369410239792612,100,100
4573,0.46,74,4573,0.010843634786380394,100,100
4574,0.46,75,4574,0.00979538528515455,100,100
4575,0.46,76,4575,0.010462074978204011,100,100
4576,0.46,77,4576,0.012823299282764617,100,100
4577,0.46,78,4577,0.010996119016817595,100,100
4578,0.46,79,4578,0.01126272471301711,100,100
4579,0.46,80,4579,0.010236724248240563,100,100
4580,0.46,81,4580,0.010881634465911614,100,100
4581,0.46,82,4581,0.012467755803955288,100,100
4582,0.46,83,4582,0.01038961038961039,100,100
4583,0.46,84,4583,0.009120521172638436,100,100
4584,0.46,85,4584,0.009838216003498032,100,100
4585,0.46,86,4585,0.011408512505484861,100,100
4586,0.46,87,4586,0.010996119016817595,100,100
4587,0.46,88,4587,0.011597938144329897,100,100
4588,0.46,89,4588,0.009918068132815868,100,100
4589,0.46,90,4589,0.011920242739488513,100,100
4590,0.46,91,4590,0.01244902339557845,100,100
4591,0.46,92,4591,0.010921799912625601,100,100
4592,0.46,93,4592,0.010871928680147858,100,100
4593,0.46,94,4593,0.01076686442540101,100,100
4594,0.46,95,4594,0.009218612818261633,100,100
4595,0.46,96,4595,0.011106271777003485,100,100
4596,0.46,97,4596,0.011091779034362766,100,100
4597,0.46,98,4597,0.008620689655172414,100,100
4598,0.46,99,4598,0.010116229014205768,100,100
4599,0.46,100,4599,0.010535557506584723,100,100
4600,0.47000000000000003,1,4600,0.019885762640152318,100,100
4601,0.47000000000000003,2,4601,0.017059814658803706,100,100
4602,0.47000000000000003,3,4602,0.01563160118293198,100,100
4603,0.47000000000000003,4,4603,0.017256071580741373,100,100
4604,0.47000000000000003,5,4604,0.017075773745997867,100,100
4605,0.47000000000000003,6,4605,0.01840880236986881,100,100
4606,0.47000000000000003,7,4606,0.016532428995337006,100,100
4607,0.47000000000000003,8,4607,0.015424164524421594,100,100
4608,0.47000000000000003,9,4608,0.015280135823429542,100,100
4609,0.47000000000000003,10,4609,0.02068671358498614,100,100
4610,0.47000000000000003,11,4610,0.015966386554621848,100,100
4611,0.47000000000000003,12,4611,0.015466101694915255,100,100
4612,0.47000000000000003,13,4612,0.017420862545145528,100,100
4613,0.47000000000000003,14,4613,0.013826845352052754,100,100
4614,0.47000000000000003,15,4614,0.018132555231346395,100,100
4615,0.47000000000000003,16,4615,0.01825813221406086,100,100
4616,0.47000000000000003,17,4616,0.01689545934530095,100,100
4617,0.47000000000000003,18,4617,0.01634125636672326,100,100
4618,0.47000000000000003,19,4618,0.014973262032085561,100,100
4619,0.47000000000000003,20,4619,0.017204757858963467,100,100
4620,0.47000000000000003,21,4620,0.012402774858103847,100,100
4621,0.47000000000000003,22,4621,0.01834079761143101,100,100
4622,0.47000000000000003,23,4622,0.015215553677092139,100,100
4623,0.47000000000000003,24,4623,0.013628620102214651,100,100
4624,0.47000000000000003,25,4624,0.012407991587802314,100,100
4625,0.47000000000000003,26,4625,0.014931650893796004,100,100
4626,0.47000000000000003,27,4626,0.01768622555139409,100,100
4627,0.47000000000000003,28,4627,0.017252533965926246,100,100
4628,0.47000000000000003,29,4628,0.011779554059739168,100,100
4629,0.47000000000000003,30,4629,0.016777801677780167,100,100
4630,0.47000000000000003,31,4630,0.015067911714770798,100,100
4631,0.47000000000000003,32,4631,0.013138376774740411,100,100
4632,0.47000000000000003,33,4632,0.016400425985090523,100,100
4633,0.47000000000000003,34,4633,0.017329910141206675,100,100
4634,0.47000000000000003,35,4634,0.013291139240506329,100,100
4635,0.47000000000000003,36,4635,0.016923736075407026,100,100
4636,0.47000000000000003,37,4636,0.01409339503575936,100,100
4637,0.47000000000000003,38,4637,0.013747884940778343,100,100
4638,0.47000000000000003,39,4638,0.015475938096247616,100,100
4639,0.47000000000000003,40,4639,0.009873949579831932,100,100
4640,0.47000000000000003,41,4640,0.01468682505399568,100,100
4641,0.47000000000000003,42,4641,0.01577825159914712,100,100
4642,0.47000000000000003,43,4642,0.014857881136950904,100,100
4643,0.47000000000000003,44,4643,0.01478977392774139,100,100
4644,0.47000000000000003,45,4644,0.011460101867572157,100,100
4645,0.47000000000000003,46,4645,0.013199245757385292,100,100
4646,0.47000000000000003,47,4646,0.011831819142193112,100,100
4647,0.47000000000000003,48,4647,0.01442411194833154,100,100
4648,0.47000000000000003,49,4648,0.012250161186331399,100,100
4649,0.47000000000000003,50,4649,0.014027630180658874,100,100
4650,0.47000000000000003,51,4650,0.011922503725782414,100,100
4651,0.47000000000000003,52,4651,0.010976948408342482,100,100
4652,0.47000000000000003,53,4652,0.012123745819397994,100,100
4653,0.47000000000000003,54,4653,0.013132400430570505,100,100
4654,0.47000000000000003,55,4654,0.01231945624468989,100,100
4655,0.47000000000000003,56,4655,0.013513513513513514,100,100
4656,0.47000000000000003,57,4656,0.013756613756613757,100,100
4657,0.47000000000000003,58,4657,0.015654351909830933,100,100
4658,0.47000000000000003,59,4658,0.012507949968200127,100,100
4659,0.47000000000000003,60,4659,0.012510602205258695,100,100
4660,0.47000000000000003,61,4660,0.011823273179838207,100,100
4661,0.47000000000000003,62,4661,0.012025316455696202,100,100
4662,0.47000000000000003,63,4662,0.012459016393442624,100,100
4663,0.47000000000000003,64,4663,0.011212185318383753,100,100
4664,0.47000000000000003,65,4664,0.012674271229404309,100,100
4665,0.47000000000000003,66,4665,0.012066045723962743,100,100
4666,0.47000000000000003,67,4666,0.014903129657228018,100,100
4667,0.47000000000000003,68,4667,0.012241452089489235,100,100
4668,0.47000000000000003,69,4668,0.01137560564567095,100,100
4669,0.47000000000000003,70,4669,0.012484130342784595,100,100
4670,0.47000000000000003,71,4670,0.013090128755364807,100,100
4671,0.47000000000000003,72,4671,0.010313618185645128,100,100
4672,0.47000000000000003,73,4672,0.012095933263816475,100,100
4673,0.47000000000000003,74,4673,0.011764705882352941,100,100
4674,0.47000000000000003,75,4674,0.010337552742616034,100,100
4675,0.47000000000000003,76,4675,0.010974822466107165,100,100
4676,0.47000000000000003,77,4676,0.010454448474503946,100,100
4677,0.47000000000000003,78,4677,0.011999142918362973,100,100
4678,0.47000000000000003,79,4678,0.0093235039028621,100,100
4679,0.47000000000000003,80,4679,0.013415672913117547,100,100
4680,0.47000000000000003,81,4680,0.009412256850031374,100,100
4681,0.47000000000000003,82,4681,0.01166242578456319,100,100
4682,0.47000000000000003,83,4682,0.011092150170648464,100,100
4683,0.47000000000000003,84,4683,0.009801876955161626,100,100
4684,0.47000000000000003,85,4684,0.011494252873563218,100,100
4685,0.47000000000000003,86,4685,0.009837467921300257,100,100
4686,0.47000000000000003,87,4686,0.010150137449777965,100,100
4687,0.47000000000000003,88,4687,0.01103799617915517,100,100
4688,0.47000000000000003,89,4688,0.009710787418197172,100,100
4689,0.47000000000000003,90,4689,0.011794439764111205,100,100
4690,0.47000000000000003,91,4690,0.010159965412883701,100,100
4691,0.47000000000000003,92,4691,0.00801212646167172,100,100
4692,0.47000000000000003,93,4692,0.01079822146940504,100,100
4693,0.47000000000000003,94,4693,0.011533532678342588,100,100
4694,0.47000000000000003,95,4694,0.009938676252907591,100,100
4695,0.47000000000000003,96,4695,0.011392949269131557,100,100
4696,0.47000000000000003,97,4696,0.00987336338270015,100,100
4697,0.47000000000000003,98,4697,0.010208421948107189,100,100
4698,0.47000000000000003,99,4698,0.010109519797809604,100,100
4699,0.47000000000000003,100,4699,0.011223829052449816,100,100
4700,0.48,1,4700,0.014559068219633943,100,100
4701,0.48,2,4701,0.01265022137887413,100,100
4702,0.48,3,4702,0.01806853582554517,100,100
4703,0.48,4,4703,0.01989945538332635,100,100
4704,0.48,5,4704,0.018200836820083683,100,100
4705,0.48,6,4705,0.01376720901126408,100,100
4706,0.48,7,4706,0.016617585191417754,100,100
4707,0.48,8,4707,0.020850708924103418,100,100
4708,0.48,9,4708,0.017212426532325777,100,100
4709,0.48,10,4709,0.0191136315900021,100,100
4710,0.48,11,4710,0.020513883133029424,100,100
4711,0.48,12,4711,0.02295285359801489,100,100
4712,0.48,13,4712,0.018001241464928614,100,100
4713,0.48,14,4713,0.01858736059479554,100,100
4714,0.48,15,4714,0.015365448504983389,100,100
4715,0.48,16,4715,0.017266793009054537,100,100
4716,0.48,17,4716,0.015873015873015872,100,100
4717,0.48,18,4717,0.015608740894901144,100,100
4718,0.48,19,4718,0.013581278729628082,100,100
4719,0.48,20,4719,0.019708478751796345,100,100
4720,0.48,21,4720,0.012301918265221017,100,100
4721,0.48,22,4721,0.01639344262295082,100,100
4722,0.48,23,4722,0.01649269311064718,100,100
4723,0.48,24,4723,0.01244296972210701,100,100
4724,0.48,25,4724,0.015307192283497589,100,100
4725,0.48,26,4725,0.014468788755684168,100,100
4726,0.48,27,4726,0.017418677859391395,100,100
4727,0.48,28,4727,0.014247367334296924,100,100
4728,0.48,29,4728,0.014443500424808835,100,100
4729,0.48,30,4729,0.01316339323025491,100,100
4730,0.48,31,4730,0.015196285352469396,100,100
4731,0.48,32,4731,0.01709045435598166,100,100
4732,0.48,33,4732,0.017194945100476488,100,100
4733,0.48,34,4733,0.017104714226115977,100,100
4734,0.48,35,4734,0.016082474226804123,100,100
4735,0.48,36,4735,0.016952656605333884,100,100
4736,0.48,37,4736,0.011647254575707155,100,100
4737,0.48,38,4737,0.013442554085276202,100,100
4738,0.48,39,4738,0.01662510390689942,100,100
4739,0.48,40,4739,0.016379846568525813,100,100
4740,0.48,41,4740,0.013912671232876712,100,100
4741,0.48,42,4741,0.016042780748663103,100,100
4742,0.48,43,4742,0.014702837026299442,100,100
4743,0.48,44,4743,0.012725344644750796,100,100
4744,0.48,45,4744,0.01271725307333616,100,100
4745,0.48,46,4745,0.012823164426059979,100,100
4746,0.48,47,4746,0.012025710138917687,100,100
4747,0.48,48,4747,0.013644821170146785,100,100
4748,0.48,49,4748,0.014453850918851952,100,100
4749,0.48,50,4749,0.01155704980037823,100,100
4750,0.48,51,4750,0.01712046204620462,100,100
4751,0.48,52,4751,0.012642225031605562,100,100
4752,0.48,53,4752,0.016303197120474275,100,100
4753,0.48,54,4753,0.0164720600500417,100,100
4754,0.48,55,4754,0.013788845441448858,100,100
4755,0.48,56,4755,0.011615847334577888,100,100
4756,0.48,57,4756,0.012817862311350011,100,100
4757,0.48,58,4757,0.013842281879194632,100,100
4758,0.48,59,4758,0.0148380355276907,100,100
4759,0.48,60,4759,0.011742892459826947,100,100
4760,0.48,61,4760,0.013733361504331291,100,100
4761,0.48,62,4761,0.01336395907287534,100,100
4762,0.48,63,4762,0.012068600465805632,100,100
4763,0.48,64,4763,0.01310316139767055,100,100
4764,0.48,65,4764,0.011558307533539732,100,100
4765,0.48,66,4765,0.013482199283758163,100,100
4766,0.48,67,4766,0.011860174781523096,100,100
4767,0.48,68,4767,0.01297071129707113,100,100
4768,0.48,69,4768,0.010532968190436065,100,100
4769,0.48,70,4769,0.014228918183720443,100,100
4770,0.48,71,4770,0.011050875729774812,100,100
4771,0.48,72,4771,0.010658307210031349,100,100
4772,0.48,73,4772,0.012549675800041833,100,100
4773,0.48,74,4773,0.00893236920459379,100,100
4774,0.48,75,4774,0.01290732120186204,100,100
4775,0.48,76,4775,0.011522633744855968,100,100
4776,0.48,77,4776,0.009302325581395349,100,100
4777,0.48,78,4777,0.010544074230282582,100,100
4778,0.48,79,4778,0.011494252873563218,100,100
4779,0.48,80,4779,0.009615384615384616,100,100
4780,0.48,81,4780,0.011247656738179545,100,100
4781,0.48,82,4781,0.012750836120401338,100,100
4782,0.48,83,4782,0.010671688637790333,100,100
4783,0.48,84,4783,0.00870118845500849,100,100
4784,0.48,85,4784,0.010567757977621219,100,100
4785,0.48,86,4785,0.012888231565603212,100,100
4786,0.48,87,4786,0.01049317943336831,100,100
4787,0.48,88,4787,0.010004168403501459,100,100
4788,0.48,89,4788,0.007559848803023939,100,100
4789,0.48,90,4789,0.012684549802453732,100,100
4790,0.48,91,4790,0.010117695643196365,100,100
4791,0.48,92,4791,0.010156580617858655,100,100
4792,0.48,93,4792,0.008781099728204057,100,100
4793,0.48,94,4793,0.010622786919391794,100,100
4794,0.48,95,4794,0.011976047904191617,100,100
4795,0.48,96,4795,0.01193467336683417,100,100
4796,0.48,97,4796,0.010410160316468874,100,100
4797,0.48,98,4797,0.011177809977230387,100,100
4798,0.48,99,4798,0.01025963149078727,100,100
4799,0.48,100,4799,0.009944064636420136,100,100
4800,0.49,1,4800,0.018971848225214197,100,100
4801,0.49,2,4801,0.019771071800208116,100,100
4802,0.49,3,4802,0.015704670609830718,100,100
4803,0.49,4,4803,0.019144602851323828,100,100
4804,0.49,5,4804,0.018422686814324157,100,100
4805,0.49,6,4805,0.018078407475116798,100,100
4806,0.49,7,4806,0.020171149144254278,100,100
4807,0.49,8,4807,0.0211468076453843,100,100
4808,0.49,9,4808,0.020126041878430576,100,100
4809,0.49,10,4809,0.012909836065573771,100,100
4810,0.49,11,4810,0.02225886232481451,100,100
4811,0.49,12,4811,0.01934039087947883,100,100
4812,0.49,13,4812,0.019886363636363636,100,100
4813,0.49,14,4813,0.018105009052504527,100,100
4814,0.49,15,4814,0.0178898150030494,100,100
4815,0.49,16,4815,0.01692466460268318,100,100
4816,0.49,17,4816,0.015843621399176954,100,100
4817,0.49,18,4817,0.018480909829406988,100,100
4818,0.49,19,4818,0.018001241464928614,100,100
4819,0.49,20,4819,0.01956787607011822,100,100
4820,0.49,21,4820,0.014501633986928105,100,100
4821,0.49,22,4821,0.018667201926936973,100,100
4822,0.49,23,4822,0.017908604363935775,100,100
4823,0.49,24,4823,0.01612578109252167,100,100
4824,0.49,25,4824,0.014961585119288313,100,100
4825,0.49,26,4825,0.01590251961999174,100,100
4826,0.49,27,4826,0.016744945885235858,100,100
4827,0.49,28,4827,0.014949825926684415,100,100
4828,0.49,29,4828,0.012378246753246754,100,100
4829,0.49,30,4829,0.016701461377870562,100,100
4830,0.49,31,4830,0.01641025641025641,100,100
4831,0.49,32,4831,0.015163934426229509,100,100
4832,0.49,33,4832,0.013923524522028262,100,100
4833,0.49,34,4833,0.012973640856672158,100,100
4834,0.49,35,4834,0.013090611577009614,100,100
4835,0.49,36,4835,0.014772260976610586,100,100
4836,0.49,37,4836,0.015166835187057633,100,100
4837,0.49,38,4837,0.015216944273082459,100,100
4838,0.49,39,4838,0.013735137351373513,100,100
4839,0.49,40,4839,0.015454725579552209,100,100
4840,0.49,41,4840,0.013510788465416415,100,100
4841,0.49,42,4841,0.013133966457870277,100,100
4842,0.49,43,4842,0.016924959216965744,100,100
4843,0.49,44,4843,0.016471072678608194,100,100
4844,0.49,45,4844,0.018027141989062183,100,100
4845,0.49,46,4845,0.013937282229965157,100,100
4846,0.49,47,4846,0.015362556329373207,100,100
4847,0.49,48,4847,0.009787928221859706,100,100
4848,0.49,49,4848,0.013959134129071415,100,100
4849,0.49,50,4849,0.013718263718263719,100,100
4850,0.49,51,4850,0.012896622313203685,100,100
4851,0.49,52,4851,0.011192511192511193,100,100
4852,0.49,53,4852,0.015092800326330818,100,100
4853,0.49,54,4853,0.012355848434925865,100,100
4854,0.49,55,4854,0.0124185667752443,100,100
4855,0.49,56,4855,0.013721073110792546,100,100
4856,0.49,57,4856,0.013182286302780639,100,100
4857,0.49,58,4857,0.011510500807754443,100,100
4858,0.49,59,4858,0.014588041914937334,100,100
4859,0.49,60,4859,0.011547811993517018,100,100
4860,0.49,61,4860,0.012777001397484528,100,100
4861,0.49,62,4861,0.01261513816579896,100,100
4862,0.49,63,4862,0.012879102617366016,100,100
4863,0.49,64,4863,0.012448132780082987,100,100
4864,0.49,65,4864,0.011978438810141745,100,100
4865,0.49,66,4865,0.012011400651465798,100,100
4866,0.49,67,4866,0.0146,100,100
4867,0.49,68,4867,0.012992369560734173,100,100
4868,0.49,69,4868,0.013822115384615384,100,100
4869,0.49,70,4869,0.01282565130260521,100,100
4870,0.49,71,4870,0.011045203518101862,100,100
4871,0.49,72,4871,0.011571254567600487,100,100
4872,0.49,73,4872,0.011456628477905073,100,100
4873,0.49,74,4873,0.008663366336633664,100,100
4874,0.49,75,4874,0.009728834609811634,100,100
4875,0.49,76,4875,0.009664815957228049,100,100
4876,0.49,77,4876,0.013653963725290402,100,100
4877,0.49,78,4877,0.011919441019317715,100,100
4878,0.49,79,4878,0.011916991986850216,100,100
4879,0.49,80,4879,0.011322280630812778,100,100
4880,0.49,81,4880,0.010567757977621219,100,100
4881,0.49,82,4881,0.012126111560226353,100,100
4882,0.49,83,4882,0.011113316134153601,100,100
4883,0.49,84,4883,0.008418891170431212,100,100
4884,0.49,85,4884,0.010500308832612723,100,100
4885,0.49,86,4885,0.011131349929164137,100,100
4886,0.49,87,4886,0.010571254319983736,100,100
4887,0.49,88,4887,0.011402972917939319,100,100
4888,0.49,89,4888,0.01256018421603517,100,100
4889,0.49,90,4889,0.009281678773204197,100,100
4890,0.49,91,4890,0.01187308085977482,100,100
4891,0.49,92,4891,0.008576679599754953,100,100
4892,0.49,93,4892,0.009138110072689512,100,100
4893,0.49,94,4893,0.0110069302894415,100,100
4894,0.49,95,4894,0.010478734333264845,100,100
4895,0.49,96,4895,0.011738056013179572,100,100
4896,0.49,97,4896,0.010607915136678907,100,100
4897,0.49,98,4897,0.009044193216855087,100,100
4898,0.49,99,4898,0.011222444889779559,100,100
4899,0.49,100,4899,0.008592471358428805,100,100
4900,0.5,1,4900,0.020970641102456562,100,100
4901,0.5,2,4901,0.020958083832335328,100,100
4902,0.5,3,4902,0.0178714859437751,100,100
4903,0.5,4,4903,0.018192604310856238,100,100
4904,0.5,5,4904,0.022790328973444313,100,100
4905,0.5,6,4905,0.017155395970476762,100,100
4906,0.5,7,4906,0.017543859649122806,100,100
4907,0.5,8,4907,0.023847695390781562,100,100
4908,0.5,9,4908,0.01840368073614723,100,100
4909,0.5,10,4909,0.016822051074179164,100,100
4910,0.5,11,4910,0.018712273641851105,100,100
4911,0.5,12,4911,0.01640625,100,100
4912,0.5,13,4912,0.015914064054107818,100,100
4913,0.5,14,4913,0.01984207329418911,100,100
4914,0.5,15,4914,0.013849859494179044,100,100
4915,0.5,16,4915,0.017745513208308125,100,100
4916,0.5,17,4916,0.01716566866267465,100,100
4917,0.5,18,4917,0.01726238830219334,100,100
4918,0.5,19,4918,0.019184652278177457,100,100
4919,0.5,20,4919,0.013155231734466708,100,100
4920,0.5,21,4920,0.020571200319552625,100,100
4921,0.5,22,4921,0.015901060070671377,100,100
4922,0.5,23,4922,0.015869827239855364,100,100
4923,0.5,24,4923,0.016826923076923076,100,100
4924,0.5,25,4924,0.015300986510972418,100,100
4925,0.5,26,4925,0.018462773429660847,100,100
4926,0.5,27,4926,0.014334063308779614,100,100
4927,0.5,28,4927,0.01256586947709769,100,100
4928,0.5,29,4928,0.014797040591881624,100,100
